fps,highquality,rep,it,route_id,driving_score,duration_system
10,False,5,11,RouteScenario_376,0.3439374472648945,493.92448449134827
10,False,5,12,RouteScenario_245,0.11098737556868075,1272.1195287704468
10,False,5,13,RouteScenario_119,1.0,270.26536297798157
10,False,5,14,RouteScenario_346,0.586357518129317,275.11027002334595
10,False,5,15,RouteScenario_477,0.0801836971648037,723.9190580844879
10,False,5,16,RouteScenario_725,1.0,204.30922508239746
10,False,5,17,RouteScenario_364,0.27299999999999996,278.9899220466614
10,False,5,18,RouteScenario_287,0.038380466902793474,553.5602185726166
10,False,5,19,RouteScenario_401,0.16486850690538368,704.9241635799408
10,False,5,20,RouteScenario_269,0.12996952317749866,928.1124219894409
10,False,5,21,RouteScenario_352,0.3529516077652831,504.8891305923462
10,False,5,22,RouteScenario_234,0.1115678298097267,506.44486808776855
10,False,5,23,RouteScenario_211,0.3735973585696334,266.9769215583801
10,False,5,24,RouteScenario_363,0.39,258.121924161911
10,False,6,0,RouteScenario_370,0.45288079188274616,482.5357668399811
10,False,6,1,RouteScenario_480,0.16094345644169228,720.3985347747803
10,False,6,2,RouteScenario_492,0.001630424348828467,3473.157908678055
10,False,6,3,RouteScenario_291,0.22493380864423543,568.8386218547821
10,False,6,4,RouteScenario_426,0.65,241.8488211631775
10,False,6,5,RouteScenario_232,0.1435900738088553,485.56172370910645
10,False,6,6,RouteScenario_457,0.20235151369214738,833.9035568237305
10,False,6,7,RouteScenario_5,0.04782073895296644,546.4983582496643
10,False,6,8,RouteScenario_419,0.014509099631141706,479.5247735977173
10,False,6,9,RouteScenario_673,0.2744761119851277,407.64844393730164
10,False,6,10,RouteScenario_728,0.9557277647242997,186.11024475097656
10,False,6,11,RouteScenario_265,0.40350939227036575,641.2068638801575
10,False,6,12,RouteScenario_243,0.09564306789751283,580.3584775924683
10,False,6,13,RouteScenario_650,0.022877512977156355,671.9121022224426
10,False,6,14,RouteScenario_227,0.5325838007286104,867.1510112285614
10,False,6,15,RouteScenario_10,0.19646947459784975,484.27215218544006
10,False,6,16,RouteScenario_303,0.15257714122870858,975.1246993541718
10,False,6,17,RouteScenario_309,0.08914950819920385,756.4885873794556
10,False,6,18,RouteScenario_343,0.07335193101423082,912.5099229812622
10,False,6,19,RouteScenario_682,0.6,165.1072006225586
10,False,6,20,RouteScenario_145,1.0,314.36614179611206
10,False,6,21,RouteScenario_616,0.21339210823057414,443.3070259094238
10,False,6,22,RouteScenario_317,0.2689243431243549,794.9339113235474
10,False,6,23,RouteScenario_22,0.1411595095473213,416.96238470077515
10,False,6,24,RouteScenario_225,0.6,298.4679436683655
10,False,7,0,RouteScenario_534,0.15602096607301116,530.3483562469482
10,False,7,1,RouteScenario_424,0.20335621447226854,492.94212770462036
10,False,7,2,RouteScenario_310,0.06680696371127437,748.9709868431091
10,False,7,3,RouteScenario_374,0.19015827900850682,475.81209325790405
10,False,7,4,RouteScenario_296,0.35212998890605335,1157.4966094493866
10,False,7,5,RouteScenario_178,0.043792845135654346,507.05240631103516
10,False,7,6,RouteScenario_722,0.8,383.8086266517639
10,False,7,7,RouteScenario_721,1.0,388.2306921482086
10,False,7,8,RouteScenario_553,0.2975482185943574,602.626062631607
10,False,7,9,RouteScenario_677,1.0,310.9489059448242
10,False,7,10,RouteScenario_284,0.2601007354661884,494.14820647239685
10,False,7,11,RouteScenario_112,1.0,188.28341722488403
10,False,7,12,RouteScenario_27,0.1367163653669374,438.8463089466095
10,False,7,13,RouteScenario_254,0.42,224.2939796447754
10,False,7,14,RouteScenario_393,0.08353132353457476,894.3451592922211
10,False,7,15,RouteScenario_429,0.33417224500685494,427.361145734787
10,False,7,16,RouteScenario_258,0.45910897058492295,685.1634519100189
10,False,7,17,RouteScenario_513,0.1486578320478977,521.9640822410583
10,False,7,18,RouteScenario_325,0.028367321107754792,486.3647801876068
10,False,7,19,RouteScenario_655,0.8970654041037699,165.0339858531952
10,False,7,20,RouteScenario_700,0.31577283163757425,758.3316338062286
10,False,7,21,RouteScenario_741,0.5366979690057889,393.3305597305298
10,False,7,22,RouteScenario_411,0.044195320218332085,724.5104556083679
10,False,7,23,RouteScenario_140,0.0009382873985240016,2913.1360805034637
10,False,7,24,RouteScenario_564,0.1753005997587987,498.1902074813843
10,False,8,0,RouteScenario_185,0.08959583085875708,615.8356230258942
10,False,8,1,RouteScenario_125,1.0,434.5685031414032
10,False,8,2,RouteScenario_677,1.0,319.2684018611908
10,False,8,3,RouteScenario_459,0.1997628018024575,784.7027113437653
10,False,8,4,RouteScenario_342,0.3542895159027693,881.3954365253448
10,False,8,5,RouteScenario_245,0.11165076003626546,1034.2334911823273
10,False,8,6,RouteScenario_202,0.03215491252283059,505.4644968509674
10,False,8,7,RouteScenario_501,0.17387636274442067,1336.2985649108887
10,False,8,8,RouteScenario_643,0.9305213459143448,544.8901152610779
10,False,8,9,RouteScenario_505,0.5226506456578494,1110.946440935135
10,False,8,10,RouteScenario_187,0.6301737730622756,558.2193250656128
10,False,8,11,RouteScenario_491,0.0015376606495358092,2950.083570957184
10,False,8,12,RouteScenario_302,0.2542095575459367,692.4299206733704
10,False,8,13,RouteScenario_469,0.24574813027532905,717.5909984111786
10,False,8,14,RouteScenario_270,0.11211530365134079,513.388002872467
10,False,8,15,RouteScenario_200,0.09407688053522018,526.2676312923431
10,False,8,16,RouteScenario_259,0.37277983805838616,701.9491157531738
10,False,8,17,RouteScenario_708,0.4684215602006986,457.1009953022003
10,False,8,18,RouteScenario_120,1.0,285.70991706848145
10,False,8,19,RouteScenario_332,0.3151984851264544,541.7804961204529
10,False,8,20,RouteScenario_534,0.12753885914452867,539.1799988746643
10,False,8,21,RouteScenario_691,0.1506733082677091,532.9655833244324
10,False,8,22,RouteScenario_178,0.12164679204348433,553.089768409729
10,False,8,23,RouteScenario_240,0.0846713970483612,938.1156404018402
10,False,8,24,RouteScenario_173,0.44373678607934397,508.6866192817688
10,False,9,0,RouteScenario_693,0.4794494824359637,510.64230585098267
10,False,9,1,RouteScenario_44,0.04800806780436659,629.8567986488342
10,False,9,2,RouteScenario_532,0.0884786766756028,572.8557016849518
10,False,9,3,RouteScenario_123,1.0,587.318909406662
10,False,9,4,RouteScenario_523,0.19234700466969112,638.3148329257965
10,False,9,5,RouteScenario_204,0.65,233.92310547828674
10,False,9,6,RouteScenario_402,0.3093690517461086,974.1742782592773
10,False,9,7,RouteScenario_355,0.03594092523318319,481.22807335853577
10,False,9,8,RouteScenario_541,0.37908877769495253,406.4767918586731
10,False,9,9,RouteScenario_296,0.0286183698940139,1163.2517409324646
10,False,9,10,RouteScenario_598,0.1460435372081381,650.2463412284851
10,False,9,11,RouteScenario_151,0.2975149884214801,976.2422897815704
10,False,9,12,RouteScenario_609,0.5590396153524166,316.62977623939514
10,False,9,13,RouteScenario_267,0.2462564846336486,574.952803850174
10,False,9,14,RouteScenario_110,1.0,183.05844855308533
10,False,9,15,RouteScenario_266,0.3008339067684729,1178.8256492614746
10,False,9,16,RouteScenario_421,0.06968516649315137,668.6878736019135
10,False,9,17,RouteScenario_335,0.12752827927812652,446.9123549461365
10,False,9,18,RouteScenario_274,0.0903341088557236,713.8058321475983
10,False,9,19,RouteScenario_110,1.0,172.97979927062988
10,False,9,20,RouteScenario_333,0.2351926302291972,548.7267920970917
10,False,9,21,RouteScenario_318,0.21040594910873517,642.9536981582642
10,False,9,22,RouteScenario_23,0.32913321322009653,435.06630063056946
10,False,9,23,RouteScenario_582,1.0,246.18869161605835
10,False,9,24,RouteScenario_632,0.18957495901390828,339.1251788139343
10,True,0,0,RouteScenario_463,1.0,264.80569100379944
10,True,0,1,RouteScenario_573,1.0,322.68180322647095
10,True,0,2,RouteScenario_476,0.051906174249794296,715.2983558177948
10,True,0,3,RouteScenario_462,0.6,269.6235046386719
10,True,0,4,RouteScenario_520,0.6104615049710433,557.7312676906586
10,True,0,5,RouteScenario_601,0.2812312768247807,667.2469458580017
10,True,0,6,RouteScenario_194,0.06713055595185188,471.3104748725891
10,True,0,7,RouteScenario_189,0.27395685174014883,572.4874470233917
10,True,0,8,RouteScenario_524,0.39290880143303397,370.18245124816895
10,True,0,9,RouteScenario_487,0.05510435037962298,488.89209151268005
10,True,0,10,RouteScenario_644,0.23659718998514273,583.9434430599213
10,True,0,11,RouteScenario_628,1.0,410.59487652778625
10,True,0,12,RouteScenario_190,0.38868101416070927,535.9996068477631
10,True,0,13,RouteScenario_96,0.14540851796777782,408.85780143737793
10,True,0,14,RouteScenario_457,0.20235151369214738,823.1525478363037
10,True,0,15,RouteScenario_310,0.06577988607164516,720.9865109920502
10,True,0,16,RouteScenario_145,1.0,286.9906976222992
10,True,0,17,RouteScenario_92,0.06991267210188912,404.9124026298523
10,True,0,18,RouteScenario_551,0.1723638027896767,550.8917117118835
10,True,0,19,RouteScenario_710,0.9883073584287257,168.68689393997192
10,True,0,20,RouteScenario_649,1.0,268.21025252342224
10,True,0,21,RouteScenario_42,0.65,335.12077951431274
10,True,0,22,RouteScenario_609,0.5591912475250931,364.1413826942444
10,True,0,23,RouteScenario_405,0.12123701566575061,1040.076072692871
10,True,0,24,RouteScenario_463,0.6,249.82428240776062
10,True,1,0,RouteScenario_485,0.19719114339471663,501.9788820743561
10,True,1,1,RouteScenario_275,0.08953804480603653,468.9301438331604
10,True,1,2,RouteScenario_673,1.0,276.3236653804779
10,True,1,3,RouteScenario_541,0.37908877769495253,457.2817952632904
10,True,1,4,RouteScenario_682,1.0,178.5799036026001
10,True,1,5,RouteScenario_358,0.4225000000000001,246.90407943725586
10,True,1,6,RouteScenario_146,1.0,304.1032943725586
10,True,1,7,RouteScenario_390,0.18620798944309036,614.3184010982513
10,True,1,8,RouteScenario_11,0.037046896431203874,446.65691328048706
10,True,1,9,RouteScenario_383,1.0,147.72302198410034
10,True,1,10,RouteScenario_494,1.0,256.1177170276642
10,True,1,11,RouteScenario_280,0.3137098757485477,537.9561913013458
10,True,1,12,RouteScenario_658,0.9948388241121934,496.1284863948822
10,True,1,13,RouteScenario_471,0.3319251065541139,545.578352689743
10,True,1,14,RouteScenario_707,0.34097244765195023,511.26481223106384
10,True,1,15,RouteScenario_615,0.43642075759138665,242.73872709274292
10,True,1,16,RouteScenario_233,0.047433049966780126,603.3392028808594
10,True,1,17,RouteScenario_571,1.0,297.20920300483704
10,True,1,18,RouteScenario_1,0.3990029352749467,617.2613685131073
10,True,1,19,RouteScenario_677,1.0,314.9896650314331
10,True,1,20,RouteScenario_639,0.30089287780400087,340.3717062473297
10,True,1,21,RouteScenario_148,1.0,269.40099716186523
10,True,1,22,RouteScenario_450,0.16303892556811914,526.8703815937042
10,True,1,23,RouteScenario_376,0.1391500876571561,456.02514815330505
10,True,1,24,RouteScenario_166,0.5188713827285999,494.770715713501
10,True,2,0,RouteScenario_265,0.3171429416487104,1264.240467786789
10,True,2,1,RouteScenario_297,0.2939561056145764,1081.5247647762299
10,True,2,2,RouteScenario_701,0.928505766497015,526.6803946495056
10,True,2,3,RouteScenario_700,0.7427675104762956,744.6705465316772
10,True,2,4,RouteScenario_190,0.38868101416070927,533.2487552165985
10,True,2,5,RouteScenario_667,0.31936931611409763,487.6935360431671
10,True,2,6,RouteScenario_236,0.25903019611709655,582.1983916759491
10,True,2,7,RouteScenario_682,1.0,184.43509984016418
10,True,2,8,RouteScenario_150,0.12368045657697012,1585.134652376175
10,True,2,9,RouteScenario_230,0.22413850412735442,692.5091183185577
10,True,2,10,RouteScenario_656,0.8927736413277059,201.48563480377197
10,True,2,11,RouteScenario_191,0.31469242990185614,505.8005995750427
10,True,2,12,RouteScenario_133,0.574753788033934,856.4897849559784
10,True,2,13,RouteScenario_72,0.06458942258876829,503.5558204650879
10,True,2,14,RouteScenario_544,0.16173128426692962,425.25316309928894
10,True,2,15,RouteScenario_219,1.0,302.0554118156433
10,True,2,16,RouteScenario_301,0.35500753028932464,293.16536927223206
10,True,2,17,RouteScenario_30,0.15573857594674725,447.66753458976746
10,True,2,18,RouteScenario_441,0.17748468623010644,408.2341558933258
10,True,2,19,RouteScenario_129,0.36,675.8741381168365
10,True,2,20,RouteScenario_700,1.0,515.970293045044
10,True,2,21,RouteScenario_623,0.9715157445787704,433.4705636501312
10,True,2,22,RouteScenario_14,0.4115384131199116,455.46078991889954
10,True,2,23,RouteScenario_282,0.3588794767982084,480.3238010406494
10,True,2,24,RouteScenario_150,0.5733503013041177,1591.82621717453
10,True,3,0,RouteScenario_109,0.1438511735010838,437.41303610801697
10,True,3,1,RouteScenario_630,0.6383680848452908,465.4358563423157
10,True,3,2,RouteScenario_719,0.900168605462527,202.69731044769287
10,True,3,3,RouteScenario_667,0.31936931611409763,471.1746835708618
10,True,3,4,RouteScenario_539,0.5445045755134099,477.2134165763855
10,True,3,5,RouteScenario_252,1.0,228.0770401954651
10,True,3,6,RouteScenario_277,0.03611351565258183,456.75154209136963
10,True,3,7,RouteScenario_261,0.112687246534477,668.2766168117523
10,True,3,8,RouteScenario_298,0.12917507909522144,661.8766791820526
10,True,3,9,RouteScenario_74,0.39128802790309464,476.29217314720154
10,True,3,10,RouteScenario_674,1.0,287.14724016189575
10,True,3,11,RouteScenario_460,0.26640858229977643,739.5355906486511
10,True,3,12,RouteScenario_310,0.06577988607164516,707.975270986557
10,True,3,13,RouteScenario_477,0.12124342275132977,701.593053817749
10,True,3,14,RouteScenario_700,0.9284593880953694,517.1853630542755
10,True,3,15,RouteScenario_406,0.1852737073326131,1099.7362384796143
10,True,3,16,RouteScenario_403,0.08190746803779532,1192.8527870178223
10,True,3,17,RouteScenario_121,1.0,275.44395184516907
10,True,3,18,RouteScenario_269,0.08284624395940704,888.2134935855865
10,True,3,19,RouteScenario_228,0.4682036585929704,844.7624115943909
10,True,3,20,RouteScenario_323,0.17385461966145888,446.58005595207214
10,True,3,21,RouteScenario_366,1.0,283.823593378067
10,True,3,22,RouteScenario_266,0.10830323942160168,1213.2323052883148
10,True,3,23,RouteScenario_369,0.5451482699933933,515.881902217865
10,True,3,24,RouteScenario_647,0.48,300.90711975097656
10,True,4,0,RouteScenario_213,1.0,284.3318455219269
10,True,4,1,RouteScenario_11,0.3541507764581197,392.38143515586853
10,True,4,2,RouteScenario_533,0.008750783174008795,375.3431439399719
10,True,4,3,RouteScenario_37,0.5644924248310441,606.1911118030548
10,True,4,4,RouteScenario_161,0.038206391059299474,1310.8130836486816
10,True,4,5,RouteScenario_244,0.24355111877886096,975.7213187217712
10,True,4,6,RouteScenario_17,0.31695194015142,485.9978868961334
10,True,4,7,RouteScenario_56,0.20662718488400547,464.0021753311157
10,True,4,8,RouteScenario_697,0.48,356.441614151001
10,True,4,9,RouteScenario_150,0.5733503013041177,1675.0985991954803
10,True,4,10,RouteScenario_711,0.9727873025826134,195.1769802570343
10,True,4,11,RouteScenario_376,0.12170658212578353,485.9268367290497
10,True,4,12,RouteScenario_245,0.03971663679639457,1764.0479383468628
10,True,4,13,RouteScenario_119,1.0,246.01570653915405
10,True,4,14,RouteScenario_346,0.6199987725470212,267.8460168838501
10,True,4,15,RouteScenario_477,0.12124342275132977,752.0257396697998
10,True,4,16,RouteScenario_725,1.0,231.46525859832764
10,True,4,17,RouteScenario_364,0.41034071756035034,467.42026257514954
10,True,4,18,RouteScenario_287,0.04145948822981926,541.291250705719
10,True,4,19,RouteScenario_401,0.2853976010904821,978.3050243854523
10,True,4,20,RouteScenario_269,0.22168334258928282,952.0629887580872
10,True,4,21,RouteScenario_352,0.3529516077652831,496.34012150764465
10,True,4,22,RouteScenario_234,0.05377816491491787,524.3645350933075
10,True,4,23,RouteScenario_211,0.65,254.96126890182495
10,True,4,24,RouteScenario_363,0.65,258.3823184967041
10,True,5,0,RouteScenario_370,0.7034419798009494,478.1232657432556
10,True,5,1,RouteScenario_480,0.2955123197829447,819.2205746173859
10,True,5,2,RouteScenario_492,0.16484872187410549,3023.004508495331
10,True,5,3,RouteScenario_291,0.22402580091253216,558.9931213855743
10,True,5,4,RouteScenario_426,0.65,243.5984447002411
10,True,5,5,RouteScenario_232,0.1435900738088553,476.3439128398895
10,True,5,6,RouteScenario_457,0.20235151369214738,850.8567576408386
10,True,5,7,RouteScenario_5,0.05272128859888011,580.3058226108551
10,True,5,8,RouteScenario_419,0.014509099631141706,474.18652629852295
10,True,5,9,RouteScenario_673,1.0,290.75656914711
10,True,5,10,RouteScenario_728,0.7777002026815097,559.2340009212494
10,True,5,11,RouteScenario_265,0.13245329120493946,1359.4413924217224
10,True,5,12,RouteScenario_243,0.4879797336215536,979.1587381362915
10,True,5,13,RouteScenario_650,1.0,225.03158116340637
10,True,5,14,RouteScenario_227,0.5309159314075488,893.9592039585114
10,True,5,15,RouteScenario_10,0.19646947459784975,499.75475907325745
10,True,5,16,RouteScenario_303,0.15142248842665168,1000.4055120944977
10,True,5,17,RouteScenario_309,0.09944692433073364,757.0011868476868
10,True,5,18,RouteScenario_343,0.03150685125073635,908.3404240608215
10,True,5,19,RouteScenario_682,1.0,225.9369752407074
10,True,5,20,RouteScenario_145,1.0,296.3054871559143
10,True,5,21,RouteScenario_616,0.7565356591475545,364.33770394325256
10,True,5,22,RouteScenario_317,0.3221158563785396,1205.0797369480133
10,True,5,23,RouteScenario_22,0.4316291666130382,432.62130331993103
10,True,5,24,RouteScenario_225,1.0,278.10300397872925
10,True,6,0,RouteScenario_534,0.27462500000000006,275.7053792476654
10,True,6,1,RouteScenario_424,0.2721650990205205,483.41054129600525
10,True,6,2,RouteScenario_310,0.06680696371127437,732.4044704437256
10,True,6,3,RouteScenario_374,0.12360288135552944,468.95744919776917
10,True,6,4,RouteScenario_296,0.21803680580998605,1145.4224436283112
10,True,6,5,RouteScenario_178,0.2534308167572589,534.9568219184875
10,True,6,6,RouteScenario_722,0.9506199771916996,409.0520739555359
10,True,6,7,RouteScenario_721,0.9439168114260067,416.6501841545105
10,True,6,8,RouteScenario_553,0.5319305867956448,346.21772813796997
10,True,6,9,RouteScenario_677,1.0,333.02250504493713
10,True,6,10,RouteScenario_284,0.2652036353579956,487.3788230419159
10,True,6,11,RouteScenario_112,1.0,152.96369051933289
10,True,6,12,RouteScenario_27,0.15968703299229967,478.9774465560913
10,True,6,13,RouteScenario_254,1.0,205.0529272556305
10,True,6,14,RouteScenario_393,0.23401652867010805,897.8184490203857
10,True,6,15,RouteScenario_429,0.3428466216424202,426.7132272720337
10,True,6,16,RouteScenario_258,1.0,258.0816321372986
10,True,6,17,RouteScenario_513,0.1486578320478977,547.5953457355499
10,True,6,18,RouteScenario_325,0.07879811418820776,520.3453166484833
10,True,6,19,RouteScenario_655,1.0,225.10292744636536
10,True,6,20,RouteScenario_700,0.7427675104762956,545.2376008033752
10,True,6,21,RouteScenario_741,0.46798369663701783,424.75993633270264
10,True,6,22,RouteScenario_411,0.6447456485302148,776.2533569335938
